EEID,Full Name,Job Title,Department,Business Unit,Gender,Ethnicity,Age,Hire Date,Annual Salary $,Monthly Salary $,Bonus %,Bonus Awarded,Bonus Amount $,Total Salary $,Country,City
E01753,CONNOR FONG,MANAGER,ACCOUNTING,SPECIALITY PRODUCTS,MALE,ASIAN,40,16/02/2018,120905,10075.416666666666,5,Y,6045.25,126950.25,UNITED STATES,SEATTLE
E03642,ARIA ROBERTS,MANAGER,ACCOUNTING,CORPORATE,FEMALE,CAUCASIAN,38,12/08/2015,106858,8904.833333333334,5,Y,5342.9,112200.9,UNITED STATES,SEATTLE
E03689,WESLEY GRAY,SR. ANALYST,ACCOUNTING,SPECIALITY PRODUCTS,MALE,CAUCASIAN,62,22/04/2003,76906,6408.833333333333,0,N,0.0,76906.0,UNITED STATES,SEATTLE
E04095,SADIE PATTERSON,SR. ANALYST,ACCOUNTING,SPECIALITY PRODUCTS,FEMALE,CAUCASIAN,38,24/07/2020,89390,7449.166666666667,0,N,0.0,89390.0,UNITED STATES,SEATTLE
E04477,CONNOR GRANT,SR. ANALYST,ACCOUNTING,SPECIALITY PRODUCTS,MALE,CAUCASIAN,27,13/10/2021,74077,6173.083333333333,0,N,0.0,74077.0,UNITED STATES,SEATTLE
E00702,NATHAN PHAM,SR. MANAGER,ACCOUNTING,MANUFACTURING,MALE,ASIAN,45,12/12/2006,149537,12461.416666666666,14,Y,20935.18,170472.18,UNITED STATES,SEATTLE
E00380,ALICE THOMPSON,VICE PRESIDENT,ACCOUNTING,SPECIALITY PRODUCTS,FEMALE,CAUCASIAN,48,25/04/2007,217783,18148.583333333332,36,Y,78401.88,296184.88,UNITED STATES,SEATTLE
E01249,SAMUEL BAILEY,VICE PRESIDENT,ACCOUNTING,SPECIALITY PRODUCTS,MALE,CAUCASIAN,41,17/08/2013,235619,19634.916666666668,30,Y,70685.7,306304.7,UNITED STATES,SEATTLE
E00665,DAVID CHU,CONTROLS ENGINEER,ENGINEERING,CORPORATE,MALE,ASIAN,55,03/09/1998,86299,7191.583333333333,0,N,0.0,86299.0,UNITED STATES,SEATTLE
E03344,CAMILA ROGERS,CONTROLS ENGINEER,ENGINEERING,SPECIALITY PRODUCTS,FEMALE,CAUCASIAN,27,21/10/2021,109851,9154.25,0,N,0.0,109851.0,UNITED STATES,SEATTLE
E00422,JADE ACOSTA,DEVELOPMENT ENGINEER,ENGINEERING,RESEARCH & DEVELOPMENT,FEMALE,LATINO,47,29/08/2015,68488,5707.333333333333,0,N,0.0,68488.0,UNITED STATES,SEATTLE
E01091,CARTER REED,DEVELOPMENT ENGINEER,ENGINEERING,MANUFACTURING,MALE,BLACK,40,07/07/2005,74412,6201.0,0,N,0.0,74412.0,UNITED STATES,SEATTLE
E04308,KAI FLORES,DEVELOPMENT ENGINEER,ENGINEERING,MANUFACTURING,MALE,LATINO,35,23/05/2017,65566,5463.833333333333,0,N,0.0,65566.0,UNITED STATES,SEATTLE
E00360,DYLAN THAO,DIRECTOR,ENGINEERING,MANUFACTURING,MALE,ASIAN,53,22/10/2012,168510,14042.5,29,Y,48867.899999999994,217377.9,UNITED STATES,SEATTLE
E03025,LUCY ALEXANDER,DIRECTOR,ENGINEERING,MANUFACTURING,FEMALE,CAUCASIAN,45,29/10/2014,189420,15785.0,20,Y,37884.0,227304.0,UNITED STATES,SEATTLE
E00153,CLAIRE JONES,FIELD ENGINEER,ENGINEERING,CORPORATE,FEMALE,CAUCASIAN,39,12/03/2019,62644,5220.333333333333,0,N,0.0,62644.0,UNITED STATES,SEATTLE
E04458,ALEXANDER BRYANT,FIELD ENGINEER,ENGINEERING,SPECIALITY PRODUCTS,MALE,CAUCASIAN,30,02/10/2021,88758,7396.5,0,N,0.0,88758.0,UNITED STATES,SEATTLE
E04751,GRAYSON JAMES,OPERATIONS ENGINEER,ENGINEERING,SPECIALITY PRODUCTS,MALE,CAUCASIAN,54,05/12/2010,113982,9498.5,0,N,0.0,113982.0,UNITED STATES,SEATTLE
E00371,MELODY GRANT,QUALITY ENGINEER,ENGINEERING,CORPORATE,FEMALE,CAUCASIAN,41,07/10/2005,79352,6612.666666666667,0,N,0.0,79352.0,UNITED STATES,SEATTLE
E00465,DOMINIC PARKER,TEST ENGINEER,ENGINEERING,RESEARCH & DEVELOPMENT,MALE,CAUCASIAN,62,04/10/2011,63959,5329.916666666667,0,N,0.0,63959.0,UNITED STATES,SEATTLE
E01194,SAMANTHA ADAMS,TEST ENGINEER,ENGINEERING,RESEARCH & DEVELOPMENT,FEMALE,CAUCASIAN,45,22/04/2013,61773,5147.75,0,N,0.0,61773.0,UNITED STATES,SEATTLE
E01263,ADAM ESPINOZA,TEST ENGINEER,ENGINEERING,MANUFACTURING,MALE,LATINO,36,09/04/2009,60055,5004.583333333333,0,N,0.0,60055.0,UNITED STATES,SEATTLE
E04242,ALICE LOPEZ,TEST ENGINEER,ENGINEERING,SPECIALITY PRODUCTS,FEMALE,LATINO,48,27/06/2009,82907,6908.916666666667,0,N,0.0,82907.0,UNITED STATES,SEATTLE
E00154,WYATT CHIN,VICE PRESIDENT,ENGINEERING,SPECIALITY PRODUCTS,MALE,ASIAN,43,07/06/2004,246231,20519.25,31,Y,76331.61,322562.61,UNITED STATES,SEATTLE
E00715,ELIJAH KANG,VICE PRESIDENT,ENGINEERING,MANUFACTURING,MALE,ASIAN,35,10/10/2011,245482,20456.833333333332,39,Y,95737.98000000001,341219.98,UNITED STATES,SEATTLE
E04779,CAMERON YOUNG,VICE PRESIDENT,ENGINEERING,MANUFACTURING,MALE,CAUCASIAN,63,18/01/2016,180994,15082.833333333334,39,Y,70587.66,251581.66,UNITED STATES,SEATTLE
E01844,JAYDEN KANG,ANALYST,FINANCE,RESEARCH & DEVELOPMENT,MALE,ASIAN,46,24/04/2011,55894,4657.833333333333,0,N,0.0,55894.0,UNITED STATES,SEATTLE
E01947,SOPHIE OWENS,ANALYST II,FINANCE,RESEARCH & DEVELOPMENT,FEMALE,CAUCASIAN,30,05/03/2015,52697,4391.416666666667,0,N,0.0,52697.0,UNITED STATES,SEATTLE
E02684,AARON MALDONADO,ANALYST II,FINANCE,MANUFACTURING,MALE,LATINO,39,17/09/2008,62861,5238.416666666667,0,N,0.0,62861.0,UNITED STATES,SEATTLE
E00225,ANGEL DELGADO,DIRECTOR,FINANCE,CORPORATE,MALE,LATINO,31,10/08/2017,156931,13077.583333333334,28,Y,43940.68,200871.68,UNITED STATES,SEATTLE
E00691,EZEKIEL DESAI,DIRECTOR,FINANCE,RESEARCH & DEVELOPMENT,MALE,ASIAN,42,15/01/2003,166599,13883.25,26,Y,43315.74,209914.74,UNITED STATES,SEATTLE
E02748,GENESIS ZHU,DIRECTOR,FINANCE,SPECIALITY PRODUCTS,FEMALE,ASIAN,34,20/07/2020,184960,15413.333333333334,18,Y,33292.799999999996,218252.8,UNITED STATES,SEATTLE
E02665,BELLA BUTLER,SR. MANAGER,FINANCE,MANUFACTURING,FEMALE,BLACK,33,25/10/2019,131652,10971.0,11,Y,14481.72,146133.72,UNITED STATES,SEATTLE
E02965,ANDREW DO,SR. MANAGER,FINANCE,RESEARCH & DEVELOPMENT,MALE,ASIAN,43,17/04/2021,146140,12178.333333333334,15,Y,21921.0,168061.0,UNITED STATES,SEATTLE
E00440,ADELINE THAO,VICE PRESIDENT,FINANCE,CORPORATE,FEMALE,ASIAN,54,05/09/2007,183239,15269.916666666666,32,Y,58636.48,241875.48,UNITED STATES,SEATTLE
E03106,XAVIER DAVIS,VICE PRESIDENT,FINANCE,CORPORATE,MALE,CAUCASIAN,36,17/01/2009,238236,19853.0,31,Y,73853.16,312089.16000000003,UNITED STATES,SEATTLE
E03226,ANGEL STEWART,VICE PRESIDENT,FINANCE,CORPORATE,MALE,CAUCASIAN,28,22/06/2019,250767,20897.25,38,Y,95291.46,346058.46,UNITED STATES,SEATTLE
E04072,EMERY MITCHELL,VICE PRESIDENT,FINANCE,MANUFACTURING,FEMALE,CAUCASIAN,48,02/06/2018,231567,19297.25,36,Y,83364.12,314931.12,UNITED STATES,SEATTLE
E00480,HADLEY YEE,BUSINESS PARTNER,HUMAN RESOURCES,SPECIALITY PRODUCTS,FEMALE,ASIAN,31,12/03/2018,47913,3992.75,0,N,0.0,47913.0,UNITED STATES,SEATTLE
E00952,LEILANI THAO,DIRECTOR,HUMAN RESOURCES,SPECIALITY PRODUCTS,FEMALE,ASIAN,38,30/05/2007,198562,16546.833333333332,22,Y,43683.64,242245.64,UNITED STATES,SEATTLE
E02884,AXEL JOHNSON,DIRECTOR,HUMAN RESOURCES,CORPORATE,MALE,CAUCASIAN,60,14/04/2015,155788,12982.333333333334,17,Y,26483.960000000003,182271.96,UNITED STATES,SEATTLE
E01714,SAVANNAH PARK,HRIS ANALYST,HUMAN RESOURCES,MANUFACTURING,FEMALE,ASIAN,44,28/01/2009,53301,4441.75,0,N,0.0,53301.0,UNITED STATES,SEATTLE
E02072,CHARLES ROBINSON,HRIS ANALYST,HUMAN RESOURCES,SPECIALITY PRODUCTS,MALE,CAUCASIAN,26,12/03/2021,70369,5864.083333333333,0,N,0.0,70369.0,UNITED STATES,SEATTLE
E02744,DYLAN PADILLA,HRIS ANALYST,HUMAN RESOURCES,MANUFACTURING,MALE,LATINO,31,09/12/2015,73854,6154.5,0,N,0.0,73854.0,UNITED STATES,SEATTLE
E03325,ROBERT EDWARDS,HRIS ANALYST,HUMAN RESOURCES,CORPORATE,MALE,CAUCASIAN,62,11/10/2004,50825,4235.416666666667,0,N,0.0,50825.0,UNITED STATES,SEATTLE
E01286,LIAM SANDERS,SR. BUSINESS PARTNER,HUMAN RESOURCES,CORPORATE,MALE,CAUCASIAN,46,20/02/2007,75579,6298.25,0,N,0.0,75579.0,UNITED STATES,SEATTLE
E02802,MATTHEW CHAU,SR. BUSINESS PARTNER,HUMAN RESOURCES,RESEARCH & DEVELOPMENT,MALE,ASIAN,53,16/11/2002,95998,7999.833333333333,0,N,0.0,95998.0,UNITED STATES,SEATTLE
E04417,CHLOE SALAZAR,SR. MANAGER,HUMAN RESOURCES,SPECIALITY PRODUCTS,FEMALE,LATINO,45,22/05/2011,152353,12696.083333333334,14,Y,21329.42,173682.41999999998,UNITED STATES,SEATTLE
E00810,HUNTER NUNEZ,VICE PRESIDENT,HUMAN RESOURCES,CORPORATE,MALE,LATINO,62,16/08/2002,234594,19549.5,33,Y,77416.02,312010.02,UNITED STATES,SEATTLE
E02112,CHRISTIAN SANDERS,VICE PRESIDENT,HUMAN RESOURCES,SPECIALITY PRODUCTS,MALE,BLACK,45,07/08/2013,236946,19745.5,37,Y,87670.02,324616.02,UNITED STATES,SEATTLE
E04795,ELOISE ALEXANDER,VICE PRESIDENT,HUMAN RESOURCES,CORPORATE,FEMALE,BLACK,28,21/01/2018,208210,17350.833333333332,30,Y,62463.0,270673.0,UNITED STATES,SEATTLE
E03349,ANNA MEHTA,CLOUD INFRASTRUCTURE ARCHITECT,IT,SPECIALITY PRODUCTS,FEMALE,ASIAN,32,05/01/2020,78844,6570.333333333333,0,N,0.0,78844.0,UNITED STATES,SEATTLE
E03870,MADELINE ALLEN,CLOUD INFRASTRUCTURE ARCHITECT,IT,MANUFACTURING,FEMALE,CAUCASIAN,30,03/02/2020,94652,7887.666666666667,0,N,0.0,94652.0,UNITED STATES,SEATTLE
E04491,NATHAN CHAN,CLOUD INFRASTRUCTURE ARCHITECT,IT,CORPORATE,MALE,ASIAN,45,02/03/2000,91276,7606.333333333333,0,N,0.0,91276.0,UNITED STATES,SEATTLE
E00436,LINCOLN REYES,COMPUTER SYSTEMS MANAGER,IT,MANUFACTURING,MALE,LATINO,60,03/08/1998,85120,7093.333333333333,9,Y,7660.8,92780.8,UNITED STATES,SEATTLE
E01870,EASTON MOORE,COMPUTER SYSTEMS MANAGER,IT,RESEARCH & DEVELOPMENT,MALE,CAUCASIAN,52,23/05/2013,99557,8296.416666666666,9,Y,8960.130000000001,108517.13,UNITED STATES,SEATTLE
E02875,MADELINE SHIN,COMPUTER SYSTEMS MANAGER,IT,SPECIALITY PRODUCTS,FEMALE,ASIAN,48,09/01/2007,74546,6212.166666666667,9,Y,6709.14,81255.14,UNITED STATES,SEATTLE
E03830,EVA COLEMAN,DIRECTOR,IT,RESEARCH & DEVELOPMENT,FEMALE,BLACK,37,20/09/2009,167199,13933.25,20,Y,33439.8,200638.8,UNITED STATES,SEATTLE
E04572,JADE LI,DIRECTOR,IT,SPECIALITY PRODUCTS,FEMALE,ASIAN,47,26/10/2012,183156,15263.0,30,Y,54946.799999999996,238102.8,UNITED STATES,SEATTLE
E03538,GABRIEL HOLMES,ENTERPRISE ARCHITECT,IT,RESEARCH & DEVELOPMENT,MALE,CAUCASIAN,40,04/11/2010,92952,7746.0,0,N,0.0,92952.0,UNITED STATES,SEATTLE
E03595,CHRISTOPHER HOWARD,ENTERPRISE ARCHITECT,IT,SPECIALITY PRODUCTS,MALE,CAUCASIAN,61,26/08/2019,75780,6315.0,0,N,0.0,75780.0,UNITED STATES,SEATTLE
E03227,ELI RICHARDSON,IT COORDINATOR,IT,SPECIALITY PRODUCTS,MALE,CAUCASIAN,38,19/04/2015,48762,4063.5,0,N,0.0,48762.0,UNITED STATES,SEATTLE
E01898,OLIVER MOUA,IT SYSTEMS ARCHITECT,IT,CORPORATE,MALE,ASIAN,29,28/06/2021,71234,5936.166666666667,0,N,0.0,71234.0,UNITED STATES,SEATTLE
E04048,JULIAN LEE,IT SYSTEMS ARCHITECT,IT,CORPORATE,MALE,ASIAN,51,17/01/2003,91399,7616.583333333333,0,N,0.0,91399.0,UNITED STATES,SEATTLE
E04639,LUNA TAYLOR,NETWORK ADMINISTRATOR,IT,MANUFACTURING,FEMALE,CAUCASIAN,47,28/07/2018,87806,7317.166666666667,0,N,0.0,87806.0,UNITED STATES,SEATTLE
E00836,ADDISON ROBERTS,NETWORK ARCHITECT,IT,MANUFACTURING,FEMALE,CAUCASIAN,65,14/05/2018,60985,5082.083333333333,0,N,0.0,60985.0,UNITED STATES,SEATTLE
E00870,EVELYN LIANG,SERVICE DESK ANALYST,IT,SPECIALITY PRODUCTS,FEMALE,ASIAN,40,26/06/2013,69096,5758.0,0,N,0.0,69096.0,UNITED STATES,SEATTLE
E01834,CHLOE ALLEN,SOLUTIONS ARCHITECT,IT,MANUFACTURING,FEMALE,CAUCASIAN,64,08/07/2004,77903,6491.916666666667,0,N,0.0,77903.0,UNITED STATES,SEATTLE
E03540,EMMA PERRY,SOLUTIONS ARCHITECT,IT,MANUFACTURING,FEMALE,CAUCASIAN,28,22/01/2018,68176,5681.333333333333,0,N,0.0,68176.0,UNITED STATES,SEATTLE
E04359,LAYLA SALAZAR,SOLUTIONS ARCHITECT,IT,CORPORATE,FEMALE,LATINO,59,19/03/2014,90901,7575.083333333333,0,N,0.0,90901.0,UNITED STATES,SEATTLE
E03168,NORA LE,SR. MANAGER,IT,MANUFACTURING,FEMALE,ASIAN,53,12/04/1997,154388,12865.666666666666,10,Y,15438.800000000001,169826.8,UNITED STATES,SEATTLE
E00401,WESLEY ADAMS,SYSTEM ADMINISTRATOR,IT,CORPORATE,MALE,CAUCASIAN,48,11/08/2003,93017,7751.416666666667,0,N,0.0,93017.0,UNITED STATES,SEATTLE
E00697,JONATHAN CHAVEZ,SYSTEM ADMINISTRATOR,IT,MANUFACTURING,MALE,LATINO,29,11/05/2017,87536,7294.666666666667,0,N,0.0,87536.0,UNITED STATES,SEATTLE
E03255,JOSE BROWN,SYSTEM ADMINISTRATOR,IT,SPECIALITY PRODUCTS,MALE,CAUCASIAN,43,07/04/2016,67976,5664.666666666667,0,N,0.0,67976.0,UNITED STATES,SEATTLE
E04535,CHARLOTTE VO,SYSTEM ADMINISTRATOR,IT,SPECIALITY PRODUCTS,FEMALE,ASIAN,57,10/01/2014,74854,6237.833333333333,0,N,0.0,74854.0,UNITED STATES,SEATTLE
E04925,ATHENA JORDAN,SYSTEM ADMINISTRATOR,IT,MANUFACTURING,FEMALE,BLACK,42,19/02/2011,72486,6040.5,0,N,0.0,72486.0,UNITED STATES,SEATTLE
E01351,LEO OWENS,SYSTEMS ANALYST,IT,CORPORATE,MALE,CAUCASIAN,47,23/04/2020,50069,4172.416666666667,0,N,0.0,50069.0,UNITED STATES,SEATTLE
E02023,MAVERICK MEHTA,SYSTEMS ANALYST,IT,MANUFACTURING,MALE,ASIAN,40,30/07/2007,41859,3488.25,0,N,0.0,41859.0,UNITED STATES,SEATTLE
E00747,LEILANI BAKER,TECHNICAL ARCHITECT,IT,SPECIALITY PRODUCTS,FEMALE,CAUCASIAN,59,04/04/2010,76027,6335.583333333333,0,N,0.0,76027.0,UNITED STATES,SEATTLE
E03830,MADISON HER,TECHNICAL ARCHITECT,IT,SPECIALITY PRODUCTS,FEMALE,ASIAN,56,22/06/1996,82806,6900.5,0,N,0.0,82806.0,UNITED STATES,SEATTLE
E01249,PENELOPE GUERRERO,VICE PRESIDENT,IT,SPECIALITY PRODUCTS,FEMALE,LATINO,43,04/08/2009,208415,17367.916666666668,35,Y,72945.25,281360.25,UNITED STATES,SEATTLE
E03574,JOHN MOORE,VICE PRESIDENT,IT,SPECIALITY PRODUCTS,MALE,CAUCASIAN,52,08/11/2005,199808,16650.666666666668,32,Y,63938.56,263746.56,UNITED STATES,SEATTLE
E02732,ALICE TRAN,ANALYST,MARKETING,CORPORATE,FEMALE,ASIAN,39,29/07/2014,40897,3408.0833333333335,0,N,0.0,40897.0,UNITED STATES,SEATTLE
E00607,JAMESON ALLEN,DIRECTOR,MARKETING,SPECIALITY PRODUCTS,MALE,CAUCASIAN,32,28/11/2016,177443,14786.916666666666,16,Y,28390.88,205833.88,UNITED STATES,SEATTLE
E03591,PIPER SUN,DIRECTOR,MARKETING,MANUFACTURING,FEMALE,ASIAN,64,14/02/2011,171217,14268.083333333334,19,Y,32531.230000000003,203748.23,UNITED STATES,SEATTLE
E04363,SAVANNAH SINGH,DIRECTOR,MARKETING,SPECIALITY PRODUCTS,FEMALE,ASIAN,53,20/06/1997,164399,13699.916666666666,25,Y,41099.75,205498.75,UNITED STATES,SEATTLE
E04798,AURORA ALI,MANAGER,MARKETING,RESEARCH & DEVELOPMENT,FEMALE,ASIAN,30,24/04/2016,120341,10028.416666666666,7,Y,8423.87,128764.87,UNITED STATES,SEATTLE
E04131,CORA RIVERA,SR. ANALYST,MARKETING,CORPORATE,FEMALE,LATINO,42,02/01/2021,94430,7869.166666666667,0,N,0.0,94430.0,UNITED STATES,SEATTLE
E00884,CAMILA SILVA,SR. MANAGER,MARKETING,SPECIALITY PRODUCTS,FEMALE,LATINO,64,01/12/2003,154828,12902.333333333334,13,Y,20127.64,174955.64,UNITED STATES,SEATTLE
E00549,ISABELLA XI,VICE PRESIDENT,MARKETING,RESEARCH & DEVELOPMENT,FEMALE,ASIAN,41,13/03/2013,249270,20772.5,30,Y,74781.0,324051.0,UNITED STATES,SEATTLE
E03648,VIVIAN HUNTER,ACCOUNT REPRESENTATIVE,SALES,CORPORATE,FEMALE,BLACK,26,21/08/2019,66084,5507.0,0,N,0.0,66084.0,UNITED STATES,SEATTLE
E00671,LEONARDO DIXON,ANALYST,SALES,SPECIALITY PRODUCTS,MALE,CAUCASIAN,37,05/09/2019,49998,4166.5,0,N,0.0,49998.0,UNITED STATES,SEATTLE
E02183,SARAH AYALA,ANALYST,SALES,CORPORATE,FEMALE,LATINO,47,09/06/2015,41429,3452.4166666666665,0,N,0.0,41429.0,UNITED STATES,SEATTLE
E03007,ISAAC JOSEPH,ANALYST,SALES,MANUFACTURING,MALE,CAUCASIAN,54,24/09/1998,58006,4833.833333333333,0,N,0.0,58006.0,UNITED STATES,SEATTLE
E01221,EVA FIGUEROA,ANALYST II,SALES,RESEARCH & DEVELOPMENT,FEMALE,LATINO,48,14/05/2014,61216,5101.333333333333,0,N,0.0,61216.0,UNITED STATES,SEATTLE
E01994,ANGEL POWELL,ANALYST II,SALES,RESEARCH & DEVELOPMENT,MALE,CAUCASIAN,61,11/07/2008,66521,5543.416666666667,0,N,0.0,66521.0,UNITED STATES,SEATTLE
E03580,MAVERICK MEDINA,ANALYST II,SALES,MANUFACTURING,MALE,LATINO,39,27/05/2007,51234,4269.5,0,N,0.0,51234.0,UNITED STATES,SEATTLE
E01488,PENELOPE GRIFFIN,DIRECTOR,SALES,MANUFACTURING,FEMALE,CAUCASIAN,61,23/01/2021,151783,12648.583333333334,26,Y,39463.58,191246.58000000002,UNITED STATES,SEATTLE
E02285,ARIA XI,DIRECTOR,SALES,RESEARCH & DEVELOPMENT,FEMALE,ASIAN,45,01/03/2002,165181,13765.083333333334,16,Y,26428.96,191609.96,UNITED STATES,SEATTLE
E03251,RUBY MEDINA,DIRECTOR,SALES,MANUFACTURING,FEMALE,LATINO,50,18/12/2018,155351,12945.916666666666,20,Y,31070.2,186421.2,UNITED STATES,SEATTLE
E00742,COOPER MITCHELL,MANAGER,SALES,SPECIALITY PRODUCTS,MALE,CAUCASIAN,43,31/01/2006,117518,9793.166666666666,7,Y,8226.26,125744.26,UNITED STATES,SEATTLE
E03423,SANTIAGO F GONZALEZ,MANAGER,SALES,RESEARCH & DEVELOPMENT,MALE,LATINO,36,26/07/2012,105891,8824.25,7,Y,7412.370000000001,113303.37,UNITED STATES,SEATTLE
E01807,MATTHEW LIM,SR. ANALYST,SALES,RESEARCH & DEVELOPMENT,MALE,ASIAN,52,18/02/1994,99624,8302.0,0,N,0.0,99624.0,UNITED STATES,SEATTLE
E02024,AMELIA BELL,SR. ANALYST,SALES,MANUFACTURING,FEMALE,CAUCASIAN,53,05/08/2017,89769,7480.75,0,N,0.0,89769.0,UNITED STATES,SEATTLE
E03027,ELIJAH WATSON,SR. MANAGER,SALES,MANUFACTURING,MALE,CAUCASIAN,29,16/03/2017,151413,12617.75,15,Y,22711.95,174124.95,UNITED STATES,SEATTLE
E04419,SOPHIA AHMED,SR. MANAGER,SALES,SPECIALITY PRODUCTS,FEMALE,ASIAN,30,13/06/2015,127972,10664.333333333334,11,Y,14076.92,142048.92,UNITED STATES,SEATTLE
